Image_Path,Class,Normalized_Class,Flavonoid,Phenolic,Tannin
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054051.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054054.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054058.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054102.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054105.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054111.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054115.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054118.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054121.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054128.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054131.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054135.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054141.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054146.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054149.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054152.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054155.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054202.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054204.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054207.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054210.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054212.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054217.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054220.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054223.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054226.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054229.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054231.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054239.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054247.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054815.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250411_054912.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112637.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112640.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112644.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112649.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112652.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112656.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112659.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112701.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112806.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112809.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112813.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112818.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112823.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112827.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112830.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112833.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112935.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112938.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_112955.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113001.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113008.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113019.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113023.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113027.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113047.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113055.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113108.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113113.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113116.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113119.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113130.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113136.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_113141.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115701.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115705.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115708.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115712.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115714.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115721.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115724.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115726.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_115729.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120247.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120259.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120303.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120306.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120309.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120312.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120333.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120336.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120340.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120343.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120345.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120348.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120351.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120355.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120401.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120403.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120409.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120412.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120415.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120428.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120431.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120434.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120445.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120452.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120503.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120506.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120511.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120515.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_120519.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124713.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124718.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124722.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124725.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124727.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124730.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124733.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124736.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124840.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124847.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124855.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124858.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124901.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124908.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124912.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124916.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_124919.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125030.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125034.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125038.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125041.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125044.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125053.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125105.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125108.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125115.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125240.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125244.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125249.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125252.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125256.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125259.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125305.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125308.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125311.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125317.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125327.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125332.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125336.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125339.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125343.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125346.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125349.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125355.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125408.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_125411.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_131102.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 2_\20250412_131105.jpg,Chitosan 2_,Chitosan_2,40.6,45.0,21.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_062927.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_062929.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_062932.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_062945.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_062959.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063001.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063004.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063011.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063015.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063018.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063024.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063027.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063029.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063031.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063034.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063049.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063057.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063105.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063109.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063113.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063117.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063124.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063128.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063131.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063202.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063205.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063210.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063224.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063227.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063231.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063234.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063237.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063703.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063706.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063709.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
